trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1549,False,"{'a': 0.7, 'e': 0.21229573144400926}",30,12,-34.47464101748531,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1550,False,"{'a': 0.7, 'e': 0.21208343571256524}",20,14,10.279441285365863,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.7, 'e': 0.2118713522768527}",35,13,10.569708363466388,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1552,False,"{'a': 0.7, 'e': 0.21165948092457584}",20,6,14.856745065927209,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1553,False,"{'a': 0.7, 'e': 0.21144782144365126}",20,8,9.547248929400737,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1554,False,"{'a': 0.7, 'e': 0.2112363736222076}",20,10,-16.81987208087312,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1555,False,"{'a': 0.7, 'e': 0.2110251372485854}",20,12,-8.625511212101067,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1556,False,"{'a': 0.7, 'e': 0.2108141121113368}",20,4,-3.627255469216808,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1557,False,"{'a': 0.7, 'e': 0.21060329799922548}",25,12,5.168667902016261,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1558,False,"{'a': 0.7, 'e': 0.21039269470122626}",35,24,20.410405537379404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.7, 'e': 0.21018230200652502}",20,16,6.823885592321605,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.7, 'e': 0.2099721197045185}",20,5,8.068680901129017,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1561,False,"{'a': 0.7, 'e': 0.20976214758481398}",20,0,-16.366492001697438,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1562,False,"{'a': 0.7, 'e': 0.20955238543722915}",25,17,16.172867221338926,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.7, 'e': 0.20934283305179194}",20,10,15.08578266877307,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.7, 'e': 0.20913349021874014}",30,20,9.843418610988858,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1565,False,"{'a': 0.7, 'e': 0.2089243567285214}",30,11,9.683384591138907,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1566,False,"{'a': 0.7, 'e': 0.20871543237179288}",25,0,-23.515509038306924,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1567,False,"{'a': 0.7, 'e': 0.20850671693942108}",25,0,29.672552200682293,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1568,False,"{'a': 0.7, 'e': 0.20829821022248166}",20,2,5.535761025093507,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1569,False,"{'a': 0.7, 'e': 0.20808991201225918}",25,16,18.89272514499945,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.7, 'e': 0.20788182210024692}",20,5,12.194891152939997,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.7, 'e': 0.20767394027814667}",25,15,-7.435001228086113,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1572,False,"{'a': 0.7, 'e': 0.20746626633786852}",35,22,9.165234751412825,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1573,False,"{'a': 0.7, 'e': 0.20725880007153066}",30,11,5.4403580996518635,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1574,False,"{'a': 0.7, 'e': 0.20705154127145914}",25,2,-8.491950462949088,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
1575,False,"{'a': 0.7, 'e': 0.20684448973018768}",25,0,22.40544196912863,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1576,False,"{'a': 0.7, 'e': 0.2066376452404575}",20,0,-70.44080940957575,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
1577,False,"{'a': 0.7, 'e': 0.20643100759521701}",20,12,12.687183847589353,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.7, 'e': 0.2062245765876218}",30,16,-17.633125177510887,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1579,False,"{'a': 0.7, 'e': 0.2060183520110342}",25,11,15.955923926392634,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1580,False,"{'a': 0.7, 'e': 0.20581233365902316}",30,14,-14.44644416595358,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1581,False,"{'a': 0.7, 'e': 0.20560652132536414}",25,14,6.6808984700699305,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1582,False,"{'a': 0.7, 'e': 0.20540091480403877}",25,3,-28.84619559475307,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
1583,False,"{'a': 0.7, 'e': 0.2051955138892347}",25,15,23.202559269091562,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.7, 'e': 0.20499031837534548}",30,20,0.7174994423154499,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1585,False,"{'a': 0.7, 'e': 0.20478532805697014}",25,0,26.980566890892526,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1586,False,"{'a': 0.7, 'e': 0.20458054272891318}",25,18,6.4877419576224895,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.7, 'e': 0.20437596218618426}",20,9,17.827538883079757,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.7, 'e': 0.20417158622399809}",25,7,6.861974808761666,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1589,False,"{'a': 0.7, 'e': 0.20396741463777407}",25,12,1.7613946112510057,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1590,False,"{'a': 0.7, 'e': 0.2037634472231363}",30,16,1.4667210025835784,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1591,False,"{'a': 0.7, 'e': 0.20355968377591316}",20,14,10.389650366442464,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 0.7, 'e': 0.20335612409213727}",20,12,5.95011556891831,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.7, 'e': 0.20315276796804513}",20,3,23.281695343428193,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.7, 'e': 0.20294961520007707}",20,8,21.833464669181264,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.7, 'e': 0.202746665584877}",20,12,16.46506055779695,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.7, 'e': 0.2025439189192921}",20,3,31.11844002699227,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.7, 'e': 0.20234137500037283}",20,0,4.7488166459626635,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1598,False,"{'a': 0.7, 'e': 0.20213903362537244}",20,3,11.991395401514948,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.7, 'e': 0.20193689459174707}",20,8,-3.1837921780300773,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1600,False,"{'a': 0.7, 'e': 0.20173495769715533}",25,14,18.40342993503749,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 0.7, 'e': 0.20153322273945817}",30,13,0.7696952697207777,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1602,False,"{'a': 0.7, 'e': 0.2013316895167187}",25,13,20.35747158809088,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.7, 'e': 0.201130357827202}",20,13,3.281925654735046,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1604,False,"{'a': 0.7, 'e': 0.2009292274693748}",25,11,-29.571024493381877,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1605,False,"{'a': 0.7, 'e': 0.2007282982419054}",25,8,-3.132811359323921,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1606,False,"{'a': 0.7, 'e': 0.20052756994366353}",35,25,10.944062418178648,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'a': 0.7, 'e': 0.20032704237371984}",25,3,22.46162041654922,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1608,False,"{'a': 0.7, 'e': 0.20012671533134613}",30,19,21.98720179407441,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.7, 'e': 0.19992658861601478}",35,18,6.686074965526159,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1610,False,"{'a': 0.7, 'e': 0.19972666202739878}",25,14,-20.908941532537295,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
1611,False,"{'a': 0.7, 'e': 0.1995269353653714}",30,14,28.001070105750216,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'a': 0.7, 'e': 0.199327408430006}",20,13,15.339201990781568,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.7, 'e': 0.199128081021576}",25,6,-3.337727448022941,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1614,False,"{'a': 0.7, 'e': 0.19892895294055443}",20,0,15.99518846736533,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1615,False,"{'a': 0.7, 'e': 0.19873002398761386}",25,8,34.2902870751484,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.7, 'e': 0.19853129396362626}",20,1,27.174728232561343,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.7, 'e': 0.19833276266966263}",25,14,7.938943053626617,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1618,False,"{'a': 0.7, 'e': 0.19813442990699295}",30,18,-0.6837614632571305,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1619,False,"{'a': 0.7, 'e': 0.19793629547708597}",25,9,30.69590357870166,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.7, 'e': 0.1977383591816089}",20,2,21.716862689054288,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1621,False,"{'a': 0.7, 'e': 0.19754062082242727}",20,10,-22.409658924205473,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1622,False,"{'a': 0.7, 'e': 0.19734308020160485}",20,0,33.05000049049628,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1623,False,"{'a': 0.7, 'e': 0.19714573712140324}",25,18,13.12187517666986,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 0.7, 'e': 0.19694859138428183}",20,8,22.496232255720344,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1625,False,"{'a': 0.7, 'e': 0.19675164279289756}",25,1,34.241878662428626,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1626,False,"{'a': 0.7, 'e': 0.19655489115010466}",30,10,20.8903140103898,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1627,False,"{'a': 0.7, 'e': 0.19635833625895455}",30,10,17.043053889143636,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1628,False,"{'a': 0.7, 'e': 0.1961619779226956}",20,14,13.373598846009711,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'a': 0.7, 'e': 0.19596581594477291}",20,13,13.109334446389356,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'a': 0.7, 'e': 0.19576985012882814}",20,0,32.17254440650769,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1631,False,"{'a': 0.7, 'e': 0.1955740802786993}",20,0,-15.585646163044617,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1632,False,"{'a': 0.7, 'e': 0.1953785061984206}",20,15,2.3516794514192894,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.7, 'e': 0.19518312769222218}",20,0,14.511853774516664,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1634,False,"{'a': 0.7, 'e': 0.19498794456452995}",30,22,-6.052752854380565,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1635,False,"{'a': 0.7, 'e': 0.19479295661996543}",20,13,13.420438954913221,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1636,False,"{'a': 0.7, 'e': 0.19459816366334545}",20,0,24.16577493924156,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1637,False,"{'a': 0.7, 'e': 0.1944035654996821}",25,1,28.076217890087467,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.7, 'e': 0.19420916193418244}",20,0,18.455679713578736,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1639,False,"{'a': 0.7, 'e': 0.19401495277224826}",25,16,16.93756347820312,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1640,False,"{'a': 0.7, 'e': 0.193820937819476}",20,0,17.919750317408365,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1641,False,"{'a': 0.7, 'e': 0.1936271168816565}",30,17,15.366535346561001,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1642,False,"{'a': 0.7, 'e': 0.19343348976477487}",25,15,18.176395516068997,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1643,False,"{'a': 0.7, 'e': 0.1932400562750101}",20,0,-9.173009487456225,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1644,False,"{'a': 0.7, 'e': 0.1930468162187351}",25,9,-1.540366771003491,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1645,False,"{'a': 0.7, 'e': 0.19285376940251636}",25,9,-56.66393174532412,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
1646,False,"{'a': 0.7, 'e': 0.19266091563311383}",20,12,15.220217128500583,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1647,False,"{'a': 0.7, 'e': 0.19246825471748072}",30,3,20.764075584631456,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
1648,False,"{'a': 0.7, 'e': 0.19227578646276325}",20,11,17.39923462375528,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'a': 0.7, 'e': 0.19208351067630047}",30,17,19.874887056170742,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1650,False,"{'a': 0.7, 'e': 0.19189142716562418}",20,11,4.633312511394966,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1651,False,"{'a': 0.7, 'e': 0.19169953573845855}",20,12,14.613444207006019,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1652,False,"{'a': 0.7, 'e': 0.1915078362027201}",25,13,15.33193014612817,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1653,False,"{'a': 0.7, 'e': 0.19131632836651738}",30,7,-2.92713930202562,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
1654,False,"{'a': 0.7, 'e': 0.19112501203815085}",20,0,15.258550185899406,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1655,False,"{'a': 0.7, 'e': 0.1909338870261127}",30,16,27.14239281941387,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1656,False,"{'a': 0.7, 'e': 0.1907429531390866}",30,15,26.01173434063624,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.7, 'e': 0.1905522101859475}",20,9,22.70665138379895,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1658,False,"{'a': 0.7, 'e': 0.19036165797576154}",20,0,29.49397420715982,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1659,False,"{'a': 0.7, 'e': 0.1901712963177858}",30,13,13.984632508137073,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1660,False,"{'a': 0.7, 'e': 0.189981125021468}",25,12,-7.05034135057519,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1661,False,"{'a': 0.7, 'e': 0.18979114389644655}",35,13,27.761929042036183,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1662,False,"{'a': 0.7, 'e': 0.18960135275255008}",25,16,4.7434785112032625,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1663,False,"{'a': 0.7, 'e': 0.18941175139979755}",25,18,11.333118590602522,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1664,False,"{'a': 0.7, 'e': 0.18922233964839774}",20,10,10.41047827458793,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1665,False,"{'a': 0.7, 'e': 0.18903311730874933}",20,15,9.394608465122927,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1666,False,"{'a': 0.7, 'e': 0.1888440841914406}",20,8,10.305145227183502,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1667,False,"{'a': 0.7, 'e': 0.18865524010724916}",30,16,23.99326630217969,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1668,False,"{'a': 0.7, 'e': 0.1884665848671419}",25,8,-7.1096834805839295,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1669,False,"{'a': 0.7, 'e': 0.18827811828227475}",20,9,19.544236315861518,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1670,False,"{'a': 0.7, 'e': 0.1880898401639925}",25,7,22.99935481918724,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1671,False,"{'a': 0.7, 'e': 0.1879017503238285}",25,11,-48.52799492730396,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
1672,False,"{'a': 0.7, 'e': 0.18771384857350468}",20,9,-17.613752603603867,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1673,False,"{'a': 0.7, 'e': 0.18752613472493115}",20,10,15.352932883906838,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1674,False,"{'a': 0.7, 'e': 0.18733860859020623}",20,15,9.776012518298026,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1675,False,"{'a': 0.7, 'e': 0.18715126998161602}",30,7,-66.13774341315492,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 2}",1
1676,False,"{'a': 0.7, 'e': 0.1869641187116344}",25,0,27.72110924303086,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1677,False,"{'a': 0.7, 'e': 0.18677715459292277}",25,15,20.03190422262251,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'a': 0.7, 'e': 0.18659037743832985}",25,5,37.45307597684255,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1679,False,"{'a': 0.7, 'e': 0.18640378706089153}",20,7,22.80740003815147,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.7, 'e': 0.18621738327383064}",30,16,-14.52002179465263,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1681,False,"{'a': 0.7, 'e': 0.1860311658905568}",25,11,26.38451183010418,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.7, 'e': 0.18584513472466624}",20,10,-6.18593385330188,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1683,False,"{'a': 0.7, 'e': 0.18565928958994157}",20,13,-25.264282661609087,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1684,False,"{'a': 0.7, 'e': 0.18547363030035163}",20,12,18.213352474976727,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1685,False,"{'a': 0.7, 'e': 0.18528815667005127}",25,0,-82.80631784175584,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
1686,False,"{'a': 0.7, 'e': 0.18510286851338123}",25,14,10.112419222178977,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1687,False,"{'a': 0.7, 'e': 0.18491776564486784}",25,1,-70.96415094124802,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 2}",1
1688,False,"{'a': 0.7, 'e': 0.18473284787922298}",25,9,12.422574533890694,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1689,False,"{'a': 0.7, 'e': 0.18454811503134377}",20,6,-49.83318228687836,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
1690,False,"{'a': 0.7, 'e': 0.18436356691631242}",25,20,9.056793006239669,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1691,False,"{'a': 0.7, 'e': 0.1841792033493961}",30,12,10.400541238654526,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1692,False,"{'a': 0.7, 'e': 0.1839950241460467}",25,13,-9.769515397964597,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1693,False,"{'a': 0.7, 'e': 0.18381102912190067}",25,11,26.08512835775092,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1694,False,"{'a': 0.7, 'e': 0.18362721809277877}",35,0,31.685962472332974,"{0: 33, 1: 0, 2: 2, 3: 0, 4: 0}",0
1695,False,"{'a': 0.7, 'e': 0.18344359087468598}",25,5,-27.50477116696533,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
1696,False,"{'a': 0.7, 'e': 0.1832601472838113}",20,2,28.477625788549968,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1697,False,"{'a': 0.7, 'e': 0.18307688713652748}",30,18,16.17200037445647,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1698,False,"{'a': 0.7, 'e': 0.18289381024939094}",25,8,-18.55247640357842,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
1699,False,"{'a': 0.7, 'e': 0.18271091643914156}",30,20,5.069060191046017,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1700,False,"{'a': 0.7, 'e': 0.1825282055227024}",25,4,6.383569044189172,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
1701,False,"{'a': 0.7, 'e': 0.1823456773171797}",25,15,15.587582255417809,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1702,False,"{'a': 0.7, 'e': 0.18216333163986254}",30,12,-12.57780946829683,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
1703,False,"{'a': 0.7, 'e': 0.18198116830822267}",25,15,-19.33453906993215,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1704,False,"{'a': 0.7, 'e': 0.18179918713991444}",20,14,-30.828192084234804,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1705,False,"{'a': 0.7, 'e': 0.18161738795277454}",25,0,-47.973741925998404,"{0: 20, 1: 3, 2: 0, 3: 1, 4: 1}",0
1706,False,"{'a': 0.7, 'e': 0.18143577056482177}",25,20,10.50943052270814,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1707,False,"{'a': 0.7, 'e': 0.18125433479425695}",30,14,13.341316091204972,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1708,False,"{'a': 0.7, 'e': 0.1810730804594627}",25,13,22.47962157103367,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1709,False,"{'a': 0.7, 'e': 0.18089200737900324}",20,0,16.90297096611939,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1710,False,"{'a': 0.7, 'e': 0.1807111153716242}",20,8,-18.591700789299207,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1711,False,"{'a': 0.7, 'e': 0.1805304042562526}",20,0,-14.230655085437153,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1712,False,"{'a': 0.7, 'e': 0.18034987385199636}",20,10,5.818157506008246,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1713,False,"{'a': 0.7, 'e': 0.18016952397814434}",20,6,21.38940180985515,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1714,False,"{'a': 0.7, 'e': 0.1799893544541662}",20,0,30.113810232197153,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1715,False,"{'a': 0.7, 'e': 0.17980936509971204}",20,10,13.16210289538475,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1716,False,"{'a': 0.7, 'e': 0.1796295557346123}",20,0,-9.248494926045538,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
1717,False,"{'a': 0.7, 'e': 0.1794499261788777}",20,13,-22.69346983187577,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 0}",1
1718,False,"{'a': 0.7, 'e': 0.17927047625269885}",20,3,31.022666088401625,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1719,False,"{'a': 0.7, 'e': 0.17909120577644613}",20,8,8.005125572242648,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1720,False,"{'a': 0.7, 'e': 0.1789121145706697}",30,11,31.09574893608756,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1721,False,"{'a': 0.7, 'e': 0.17873320245609903}",20,16,7.587842944802707,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1722,False,"{'a': 0.7, 'e': 0.1785544692536429}",25,15,6.515051321222943,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1723,False,"{'a': 0.7, 'e': 0.17837591478438927}",20,10,4.934058130676265,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1724,False,"{'a': 0.7, 'e': 0.17819753886960488}",20,8,4.394600053707277,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1725,False,"{'a': 0.7, 'e': 0.17801934133073527}",25,11,27.610631724334986,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1726,False,"{'a': 0.7, 'e': 0.17784132198940455}",30,2,2.0034486599829306,"{0: 25, 1: 1, 2: 1, 3: 1, 4: 0}",1
1727,False,"{'a': 0.7, 'e': 0.17766348066741514}",20,10,4.543335620507976,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1728,False,"{'a': 0.7, 'e': 0.17748581718674772}",30,7,29.51613879184696,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1729,False,"{'a': 0.7, 'e': 0.17730833136956098}",25,0,-1.7571172124424563,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1730,False,"{'a': 0.7, 'e': 0.17713102303819142}",20,9,8.71660465465023,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1731,False,"{'a': 0.7, 'e': 0.17695389201515324}",20,12,15.611148770639193,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
